Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_088.jpg,12.0255,1,0,2.302874,101.3065,88.76514,359.9898,77.94567,1.150455
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_138.jpg,9.769513,1,0,2.346002,101.3291,88.90381,0.01188742,79.3889,1.167796
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_188.jpg,7.479373,1,0,2.373959,101.3436,88.99776,0.02201399,80.19292,1.122795
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_239.jpg,5.22348,1,0,2.416836,101.3642,89.1412,0.03873669,81.13995,1.024343
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_289.jpg,3.00786,1,0,2.446012,101.3773,89.23898,0.07892437,81.58865,0.9584793
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_338.jpg,0.7580844,1,0,2.487786,101.3979,89.38866,0.1898451,81.94688,0.8377224
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_389.jpg,0,1,0,2.515271,101.4122,89.49033,0.2941076,82.01746,0.7407345
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_439.jpg,0,1,0,2.556527,101.4342,89.64554,0.4886844,82.03966,0.5860561
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_489.jpg,0,1,0,2.58405,101.4491,89.75073,0.6387333,82.03719,0.4786675
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_539.jpg,0,1,0,2.625335,101.4718,89.91095,0.8856846,82.02439,0.3126118
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_606.jpg,0,1,0,2.652858,101.4953,90.07372,1.140399,81.99855,0.1341645
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_654.jpg,0,1,0,2.708092,101.5112,90.18344,1.301655,81.97762,0.004000361
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_705.jpg,0,1,0,2.735232,101.5321,90.34832,1.419414,82.01097,-0.002126329
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_754.jpg,0,1,0,2.785774,101.5464,90.45781,1.376349,81.9898,0.001981453
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_54_806.jpg,0,1,0,2.815093,101.5687,90.62434,1.32159,81.99334,0.0006050529
